data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5076282,356,IND48445,48445,"20 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","YMA: Young Mizo Association; Mizo Ethnic Group (India); Students (India)",6,,,0,60,"Southern Asia",India,Mizoram,Aizawl,Aizawl,Aizawl,23.7283,92.7169,1,"Assam Tribune",Subnational,"On March 20, members of the Young Mizo Association launched an indefinite protest and blocked State Bank of India (SBI) employees in Aizawl city (Aizawl, Mizoram), against the bank's decision to apply TDS (Tax Deducted at Source) scheme in the state. The SBI later revoked the decision. [size=no report]",0,1553639132,IND
5076261,356,IND48424,48424,"20 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Goalpara,Goalpara,Goalpara,26.1643,90.6247,1,"Sentinel (India)",Subnational,"On March 20, members of the All Assam Students' Union staged a demonstration in Goalpara city (Goalpara, Assam), as part of a statewide protest against the appointment scam in the Panchayat and Rural Development department and the Directorate of Information and Public Relations (DIPR). [size=no report]",0,1553639132,IND
5076220,356,IND48382,48382,"20 March 2019",2019,1,"Violence against civilians",Attack,"Parshoi Communal Militia (India)",,4,"Civilians (India)",,7,47,"Southern Asia",India,"Uttar Pradesh",Sonbhadra,Robertsganj,Parshoi,24.3937,82.8465,1,"Indian Express",National,"On 20 March, a man was attacked and killed with axes and sticks by a group of over 20 persons in Parshoi village (Sonbhadra, Uttar Pradesh) after a dispute over a platform used for religious purposes on a disputed piece of land.",1,1553639132,IND
5076252,356,IND48415,48415,"20 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Assam,Bongaigaon,Bongaigaon,Bongaigaon,26.5014,90.5366,1,"Sentinel (India)",Subnational,"On March 20, members of the All Assam Students' Union staged a demonstration in Bongaigaon city (Bongaigaon, Assam), as part of a statewide protest against the appointment scam in the Panchayat and Rural Development department and the Directorate of Information and Public Relations (DIPR). [size=no report]",0,1553639132,IND
5076198,356,IND48360,48360,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Hans India",Subnational,"On 19 Mar, in Hyderabad (Hyderabad, Telangana), SI and Constable aspirants staged protest at the DGP Office at Lakdikapul criticizing the officials for disqualifying them due to their height and demanding consideration of their candidature and qualification for the events test. [size=no report]",0,1553639132,IND
5076199,356,IND48361,48361,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"Southern Asia",India,"Uttar Pradesh","Gautam Buddha Nagar",Dadri,Noida,28.4961,77.536,1,"Hindustan Times (India)",National,"On 19 March, INC members shouted slogans and demonstrated in Noida city (Gautam Buddha Nagar, Uttar Pradesh) against the Gautam Budh Nagar constituency candidate. [size=no report]",0,1553639132,IND
5076200,356,IND48362,48362,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AIP: Awami Insaf Party",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Ganderbal,Ganderbal,Ganderbal,34.2262,74.7748,1,"Kashmir Observer",Subnational,"On 19 Mar, supporters of the Awami Insaf Party chairman Ghulam Ahmed Saloora staged a protest in Ganderbal town (J&K) against the local Tehsildar and his employees for allegedly humiliating the politician. [size=no report]",0,1553639132,IND
5076201,356,IND48363,48363,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","JKNPP: Jammu and Kashmir National Panthers Party",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,Northlines,Subnational,"On 19 Mar, the JKNPP staged a protest in Jammu city (J&K) against the alleged politicisation of the bureaucracy in J&K. [size=massive]",0,1553639132,IND
5076204,356,IND48366,48366,"19 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)","Police Forces of India (2014-) Central Reserve Police Force",1,15,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Awantipora,Awantipora,33.9219,75.0136,1,"United News of India; Kashmir Observer",Subnational-National,"On 19 Mar, rioters clashed with police and security forces (assumed CRPF) during violent demonstrations in Awantipora town (Pulwama, J&K). The clashes came amid a spontaneous shutdown prompted by death of a local school teacher and JIJK affiliate while in SOG custody. [size=no report]",0,1553639132,IND
5076202,356,IND48364,48364,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"Daily Excelsior",Subnational,"On 19 Mar, the Jammu and Kashmir National Trade Union Front staged a protest outside the office of Divisional Commissioner Jammu in Jammu city (J&K), against state government delays in the release of unpaid wages for casual labourers. [size=large number]",0,1553639132,IND
5076203,356,IND48365,48365,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Doda,Bhadarwah,Bhadarwah,32.9794,75.7172,1,"Early Times (India)",Subnational,"On 19 Mar, casual labourers for the Bhaderwah Development Authority (BDA) staged a protest at TRC Amira Nagar in Bhaderwah town (Doda, J&K), demanding the regularisation of their services and implementation of SRO 520. [size=scores]",0,1553639132,IND
5076205,356,IND48367,48367,"19 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)","Police Forces of India (2014-) Central Reserve Police Force",1,15,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Awantipora,Awantipora,33.9219,75.0136,2,"Kashmir Observer",Subnational,"On 19 Mar, rioters clashed with police and security forces (assumed CRPF) during violent demonstrations in the Awantipora tehsil area (Pulwama, J&K). The clashes came amid a spontaneous shutdown prompted by death of a local school teacher and JIJK affiliate while in SOG custody. [size=no report]",0,1553639132,IND
5076218,356,IND48380,48380,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Assam,Dibrugarh,Barbaruah,"Lepetkatta Bangla",27.3616,94.8858,1,"Assam Tribune",Subnational,"On March 19, differently-abled persons under the Pratibandhi Suraksha Sangstha staged a demonstration in front of the administrative block of the Brahmaputra Cracker and Polymer Limited (BCPL), located in Lepetkatta Bangla village (Dibrugarh, Assam), demanding 4% job reservation in the industry in accordance with the Rights of Persons with Disabilities Act 2016. [size=no report]",0,1553639132,IND
5076216,356,IND48378,48378,"19 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","BJP: Bharatiya Janata Party; Government of India (2014-)",7,37,"Southern Asia",India,Assam,Cachar,Udharbond,Lathigram,24.8956,92.8505,2,"India Blooms News Service",National,"On March 19, a BJP village panchayat president was shot dead by unidentified armed men near his residence in Lathigram area (Cachar, Assam), while he was returning to home after attending a party meeting.",1,1553639132,IND
5076217,356,IND48379,48379,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Muslim Group (India)",6,,,0,60,"Southern Asia",India,"West Bengal","North 24 Parganas",Rajarhat,Rajarhat,22.633,88.4552,1,"Telegraph (India)",National,"On March 19, some members of the West Bengal Madrasah Students' Union gheraoed senior officials of Aliah University in New Town campus in Rajarhat city (North 24 Parganas, West Bengal), demanding that the authorities upgrade the university-run study centres to colleges. [size=some]",0,1553639132,IND
5076215,356,IND48377,48377,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Meghalaya,"West Jaintia Hills",Jowai,Jowai,25.4359,92.1913,1,"Shillong Times",Subnational,"On March 19, members of the students' union of Kiang Nangbah Government College started a protest in Jowai city (West Jaintia Hills, Meghalaya), against the state government for not providing hostel facilities. [size=no report]",0,1553639132,IND
5076213,356,IND48375,48375,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"West Bengal",Burdwan,Ondal,Andal,23.5822,87.1861,1,"Telegraph (India)",National,"On March 19, around 500 contract workers demonstrated in front of Damodar Valley Corporation's power plant in Andal village (Paschim Bardhaman, West Bengal), protesting the authority's decision to close the gate towards the Andal village for security reasons. [size=500]",0,1553639132,IND
5076214,356,IND48376,48376,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Meghalaya,"East Jaintia Hills",Khliehriat,Lumshnong,25.1802,92.3764,1,"Shillong Times",Subnational,"On March 19, hundreds of villagers, including students, staged a protest in Lumshnong village (East Jaintia Hills, Meghalaya), preventing the government officials from conducting a public hearing on expansion of limestone mining in the area. [size=hundreds]",0,1553639132,IND
5076212,356,IND48374,48374,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Garo Ethnic Group (India)",6,,,0,60,"Southern Asia",India,Meghalaya,"West Garo Hills",Tura,Tura,25.514,90.2041,1,"Shillong Times",Subnational,"On March 19, around 40-50 members of the Garoland State Movement Committee (GSMC) started a sit-in-demonstration in front of the Deputy Commissioner's office in Tura city (West Garo Hills, Meghalaya), to press for the demand for creation of a separate Garoland State. The group stopped the protest after the demonstration permission given was revoked in view of the declaration of the Lok Sabha polls. [size=40-50]",0,1553639132,IND
5076211,356,IND48373,48373,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; Students (India); Labour Group (India); Gorkha Communal Group (India); Farmers (India); Tai Ahom Ethnic Group (India)",6,,,0,60,"Southern Asia",India,Assam,Dibrugarh,Tengakhat,Duliajan,27.3575,95.323,2,"Telegraph (India)",National,"On March 19, local traders, supported by student organizations, staged a protest and blocked the road in Tipling Tinali area near Duliajan city (Dibrugarh, Assam), demanding repair of a 4km road from Duliajan railway station to Tipling Tinali in Dibrugarh district. The demonstrators included the Gorkha Students' Union, the student wing of the KMSS, the AJYCP, and Tai Ahom Students' Union. [size=dozens/picture]",0,1553639132,IND
5076210,356,IND48372,48372,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Pulwama,Pulwama,Pulwama,33.8741,74.9001,2,"Kashmir Observer",Subnational,"On 19 Mar, demonstrations were reported in various parts of Pulwama district (Pulwama, J&K), in response to the death of a local school teacher and JIJK affiliate while in SOG custody. [size=no report]",0,1553639132,IND
5076209,356,IND48371,48371,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Pakistan Press International",Regional,"On 19 Mar, Kashmir University students staged a protest on campus in Srinagar city (J&K) against a school teacher's death in custody and the NIA's summoning of separatist leader Mirwaiz Umar Farooq. [size=scores]",0,1553639132,IND
5076206,356,IND48368,48368,"19 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,"Police Forces of India (2014-)","Police Forces of India (2014-) Central Reserve Police Force",1,15,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Kashmir Observer",National,"On 19 Mar, rioters clashed with police and security forces (assumed CRPF) during violent demonstrations in the old city area of Srinagar city (J&K). The clashes came amid a spontaneous shutdown prompted by death of a local school teacher and JIJK affiliate while in SOG custody. [size=no report]",0,1553639132,IND
5076196,356,IND48358,48358,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Nagapattinam,Sirkazhi,Sirkazhi,11.2373,79.7359,2,"Times of India",National,"On 19 Mar, in Sirkhazi tehsil (Nagapattinam, TN), residents from 20 villages in and around Sirkali staged a black flag protest condemning the poor compensation provided to them by the government for the land acquired for a four-way lane connecting Villupuram and Nagapattinam. [size=no report]",0,1553639132,IND
5076197,356,IND48359,48359,"19 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","IYC: Indian Youth Congress",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,"Hans India; Times of India",Subnational-National,"Assumed on 19 Mar, in Hyderabad (Hyderabad, Telangana), a Youth Congress National Secretary and his followers staged a dharna and hunger strike at Gandhi Bhavan denouncing the denial of an INC party ticket for him under the Peddapally constituency. [size=no report]",0,1553639132,IND
5076195,356,IND48357,48357,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Lawyers (India); DMK: Dravida Munnetra Kazhagam",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Coimbatore,Pollachi,Pollachi,10.6582,77.0085,1,"Times of India",National,"On 19 Mar, in Pollachi (Coimbatore, TN), during a hartal called by the DMK and various organizations, women lawyers staged a protest in front of the integrated court complex against the Pollachi sexual abuse case. [size=50]",0,1553639132,IND
5076194,356,IND48356,48356,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 19 Mar, in Coimbatore (Coimbatore, TN), students of the Government Law College staged a sit-in protest in the campus demanding the withdrawal of the FIR filed by police against the protesting students on 14 Mar condemning the Pollachi sexual abuse case. Protest still ongoing as of 20 Mar. Day 1 [size=no report]",0,1553639132,IND
5076193,356,IND48355,48355,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chepauk,13.0594,80.2788,1,"The Hindu",National,"On 19 Mar, in Chepauk (Chennai, TN), the Sand Lorry Owners' Association members observed a fast in front of the State Guest House demanding commissioning of more quarries in the State. [size=no report]",0,1553639132,IND
5076190,356,IND48352,48352,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune; Asian News International",Subnational-Regional,"On 19 March, students at the Rajiv Gandhi National University of Law in Patiala city (Punjab) who have been engaged in an ongoing agitation met with the Punjab Advocate. The demonstrators had a series of demands including reinstating 6 students who were suspended among others; they later called off their agitation on the 5th day. [size= no report]",0,1553639132,IND
5076191,356,IND48353,48353,"19 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Vigilante Group (India); Lawyers (India)",5,"Unidentified Armed Group (India)",,3,35,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,1,"Times of India",National,"On 19 Mar, in Chennai (Chennai, TN), lawyers nabbed and beat up an MTC bus driver who stabbed his estranged wife inside the Madras high court campus premises over the longstanding divorce proceedings. The lawyers handed him over to the police. [size=no report]",0,1553639132,IND
5076192,356,IND48354,48354,"19 March 2019",2019,1,Riots,"Mob violence","Rioters (India)",,5,"Civilians (India)",,7,57,"Southern Asia",India,"Tamil Nadu",Chennai,Chennai,Chennai,13.0878,80.2784,2,"Times of India",National,"On 19 Mar, in Chennai district (TN), unidentified assailants attacked a car with stones and sickles. The car, driven by another person when the attack happened, is owned by the wife of a 2G Scam suspect who committed suicide. The wife had been receiving threats as she sought to inherit her husband's properties. [size=no report]",0,1553639132,IND
5076185,356,IND48347,48347,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Odisha,Cuttack,Cuttack,Cuttack,20.4636,85.8826,1,"Orissa TV",Subnational,"On 19 March, locals of Chandini Chowk gheraoed the Lalbag Police Station in Cuttack city (Odisha) protesting the detention of a youth over a false case. [size=over hundred]",0,1553639132,IND
5076186,356,IND48348,48348,"19 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","BJD: Biju Janata Dal",6,,,0,60,"Southern Asia",India,Odisha,Kandhamal,Phulbani,Phulbani,20.48,84.2332,1,"Orissa TV",Subnational,"Assumed on 19 March, hundreds of BJD leaders and party workers staged a demonstration at Biju Patnaik chhak in Phulbani city (Kandhamal, Odisha) against the BJD's candidate list for first and second phase general elections and the party's decision to field Achyuta Samanta. [size=hundreds]",0,1553639132,IND
5076184,356,IND48346,48346,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"NCT of Delhi","South Delhi",,"Delhi-Malviya Nagar",28.5335,77.2114,1,"Hindustan Times (India)",National,"On 19 March, activists demonstrated at Green Park in Delhi-Malviya Nagar (South Delhi, NCT of Delhi) to oppose the cutting of a fully grown Semal tree. [size=no report]",0,1553639132,IND
5076188,356,IND48350,48350,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 19 March, family members of two men who died while cleaning a sewer demonstrated against the contractor and the Municipal Committee at the Civil Hospital in Amritsar city (Punjab). The demonstrators demanded that a case be registered against the contractor. [size=no report]",0,1553639132,IND
5076189,356,IND48351,48351,"19 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","SAD: Shiromani Akali Dal",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,"Chandigarh Tribune",Subnational,"Between 13 March and 19 March, a SAD leader and residents demonstrated near CMC Chowk in Ludhiana city (Punjab) to oppose the Municipal Corporation and demand the resolution of the issues in Ward No. 54. [size=no report]",0,1553639132,IND
5076183,356,IND48345,48345,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CAIT: Confederation of All India Traders; Labour Group (India)",6,,,0,60,"Southern Asia",India,"NCT of Delhi","New Delhi",,"Delhi-New Delhi",28.6357,77.2244,1,"Times of India",National,"On 19 March, members of the Confederation of All India Traders burnt Chinese goods at Sadar Bazaar in Delhi (NCT of Delhi) to oppose China's veto of declaring the JEM chief as a ""global terrorist"". This demonstration is part of larger agitation across the country. [size=no report]",0,1553639132,IND
5076187,356,IND48349,48349,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,"United News of India",National,"On 19 Mar, in Puducherry, trade union members of the Swadeshi and Sri Bharathi cotton mills staged a protest in front of the Swadeshi cotton mills and prepared rice gruel (Kanji) demanding the immediate disbursement of their salary and provision of bonus for 2018, among other demands. [size=no report]",0,1553639132,IND
5076182,356,IND48344,48344,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City",Mumbai,19.0728,72.8826,1,"Economic Times (India)",National,"On 19 March, pilots of Jet Airways organised a silent protest march at the Jet Airways HQ in Mumbai city (Maharahstra), over the delay in salary payments. [size=no report]",0,1553639132,IND
5076180,356,IND48342,48342,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Karnataka,Mysuru,Mysuru,Mysuru,12.2979,76.6392,1,"Star of Mysore",Subnational,"On 19 Mar, in Mysuru city (Mysuru, Karnataka), farmers, members of Karnataka Rajya Raitha Sangha (KRRS) and Hasiru Sene staged a protest rally from the City Law Courts Complex to Mysuru Urban Development Authority (MUDA) office opposing the proposal of MUDA to form a Ballahalli Layout Formation. [size=no report]",0,1553639132,IND
5076181,356,IND48343,48343,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India); Labour Group (India)",6,,,0,60,"Southern Asia",India,Kerala,Kozhikode,Vadakara,Nadapuram,11.6846,75.6549,2,"Deccan Chronicle",National,"On 19 Mar, near Nadapuram in Vadakara tehsil (Kozhikode, Kerala), the Nadapuram government taluk hospital staff and nurses across the district staged a protest rally against the police inaction on the case of attack on a staff nurse at Nadapuram while on duty. [size=no report]",0,1553639132,IND
5076179,356,IND48341,48341,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party; Government of India (2014-); Former Government of India (2014-)",6,,,0,60,"Southern Asia",India,Karnataka,Mysuru,Mysuru,Mysuru,12.2979,76.6392,1,"Star of Mysore",Subnational,"On 19 Mar, in Mysuru city (Mysuru, Karnataka), BJP MLAs, former MLAs, Corporators, and several hospital patients staged a protest against the introduction of user fee charges at the K.R. Hospital which is most visited by poor patients for their health needs. [size=no report]",0,1553639132,IND
5076178,356,IND48340,48340,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Jharkhand,Ranchi,Ratu,Ratu,23.4204,85.2145,1,"Telegraph (India)",National,"On 19 March, 20 chowkidars (watchmen) staged a protest at Ratu police station (Ranch, Jharkhand), demanding the payment of owed salaries. [size=20]",0,1553639132,IND
5076177,356,IND48339,48339,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Tribal Group (India); Health Workers (India); Students (India)",6,,,0,60,"Southern Asia",India,Jharkhand,Ranchi,Ranchi,Ranchi,23.3432,85.3094,1,"Times of India",National,"On 19 March, Aadivasi Chatra Sangh (a tribal student body) along with representatives of Jharkhand Tribal Medical Association (JTMA) staged a protest in Ranchi city (Jharkhand) against the recruitment process for nurses at the state's premier hospital Rajendra Institute of Medical Sciences as no seats had been reserved for Scheduled Tribe (ST). [size=around 50]",0,1553639132,IND
5076175,356,IND48337,48337,"19 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Vigilante Group (India)",5,"Civilians (India)","Labour Group (India)",7,57,"Southern Asia",India,Haryana,Ambala,Barara,Mullana,30.2747,77.0477,1,"Chandigarh Tribune",Subnational,"On 19 March, a group of persons assaulted a bus driver in Mullana village (Ambala, Haryana) after he allegedly made lewd commends to a girl. The driver was injured and taken to hospital. [size=no report]",0,1553639132,IND
5076173,356,IND48334,48334,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CITU: Centre of Indian Trade Unions; Labour Group (India)",6,,,0,60,"Southern Asia",India,Telangana,Mahabubnagar,Balanagar,Shadnagar,17.0647,78.2128,1,"Hans India",Subnational,"On 19 Mar, Angawadi workers of 6 mandals under the Telangana Anganwadi Workers (Teachers) & Helpers Union and the CITU staged a protest and dharna at the Collectorate in Shadnagar (Mahabubnagar, Telangana) against the handing over of Anganwadis to Akshayapatra. [size=no report]",0,1553639132,IND
5076174,356,IND48335,48335,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Muslim Group (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Krishna,Vijayawada,Vijayawada,16.5074,80.6466,2,"Times of India",National,"On 19 Mar, in Vijayawada (Krishna, AP), a group of Muslims staged a protest opposing YSRCP's decision to field Vellampalli Srinivas in Vijayawada West assembly constituency. [size=no report]",0,1553639132,IND
5076171,356,IND48332,48332,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Kanyakumari,Thovala,Erachakulam,8.2311,77.4331,1,"Times of India",National,"On 19 Mar, in Kanyakumari district (TN), students and relatives of a victim of an assault by a Jacob Memorial College of Paramedical and Research at Erachakulam staff staged a protest in the college demanding justice for the victim. [size=no report]",0,1553639132,IND
5076176,356,IND48338,48338,"19 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Himachal Pradesh",Solan,Solan,Solan,30.909,77.1086,1,"Chandigarh Tribune",Subnational,"On 19 March, traders lit candles and burnt Chinese goods in Solan town (Himachal Pradesh) to demonstrate against China's veto of the designation of the JEM chief as a ""global terrorist"". [size=no report]",0,1553639132,IND
5076172,356,IND48333,48333,"19 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Vigilante Group (India)",5,"Unidentified Armed Group (India)",,3,35,"Southern Asia",India,"Tamil Nadu",Perambalur,Kunnam,Chettikulam,11.1343,78.7758,1,"Times of India",National,"On 19 Mar, in Chettikulam in Kunnam tehsil (Perambalur), villagers prevented an armed gang from kidnapping a minor girl. Two members were handed over to the police. One of the gang members is in a relationship with the minor girl and he intended to elope with her. [size=no report]",0,1553639132,IND
5076166,356,IND48330,48330,"18 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Assam,Lakhimpur,"North Lakhimpur","North Lakhimpur",27.2351,94.1035,1,"Sentinel (India)",Subnational,"On March 18, members of the Asomiya Yuva Mancha (AYM) staged a protest in North Lakhimpur city (Lakhimpur, Assam), demanding the enforcement of the Assam Official Language Act, 1960 in the State. [size=no report]",0,1553639132,IND
5076167,356,IND48331,48331,"18 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"West Bengal",Birbhum,Suri,Suri,23.908,87.5277,1,"Telegraph (India)",National,"On March 18, around 200 physically challenged people staged a protest in front of the district magistrate in Suri city (Birbhum, West Bengal), in support of various demands, including government help in different schemes. [size=200]",0,1553639132,IND
5076158,356,IND48321,48321,"18 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Samba,Samba,Samba,32.5625,75.1199,1,"Daily Excelsior",Subnational,"On 18 Mar, locals staged a protest in Samba district town (J&K) against the construction of a solid waste treatment plant in the area. [size=no report]",0,1553639132,IND
5076163,356,IND48327,48327,"18 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,,,0,50,"Southern Asia",India,"West Bengal",Bankura,Bankura,Bankura,23.2324,87.0716,1,"Telegraph (India)",National,"On March 18, over 200 people staged a demonstration and put up a road blockade in Bankura city (Bankura, West Bengal). The group was composed of family members of villagers either killed in the hands of Maoists or injured and missing after being kidnapped in the Jungle Mahal area. They demanded compensation. [size=200]",0,1553639132,IND
5076164,356,IND48328,48328,"18 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (India)",,3,"Civilians (India)","TMC: Trinamool Congress Party; Government of India (2014-)",7,37,"Southern Asia",India,"West Bengal",Murshidabad,Domkal,Sahadiar,24.057,88.5774,2,"Telegraph (India)",National,"On March 18, a panchayat samiti functionary of the Trinamul Congress was hacked to death with sharp weapons by suspected Congress men near Sahadiar village in Domkal area (Murshidabad, West Bengal). The deputy chief of the local Garaimari gram panchayat was also injured during the attack. The victim was on bail, and there were four murder cases pending against him.",1,1553639132,IND
5076161,356,IND48325,48325,"18 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Students (India)",5,"Civilians (India)","Teachers (India)",7,57,"Southern Asia",India,"West Bengal",Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,"Telegraph (India)",National,"On March 18, students staged a protest and confined the vice chancellor and pro-vice chancellor of Jadavpur University in the campus, in Kolkata city (Kolkata, West Bengal), over the misuse of funds at the centre of disability studies. [size=no report]",0,1553639132,IND
5076160,356,IND48324,48324,"18 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Vigilante Group (India)",5,"Civilians (India)",,7,57,"Southern Asia",India,Assam,Kokrajhar,Kachugaon,"Palashguri FV",26.5384,89.9003,2,"Sentinel (India)",Subnational,"On March 18, a women was attacked on the suspicion of being a witch, in Polashguri village under Sapkata outpost of Gossaigaon area (Kokrajhar, Assam). Two men were later arrested. [size=two]",0,1553639132,IND
