title,og_title,url,lang,content,publishedDate,dateObject
Students protest against VC outside senate meet venue,Students protest against VC outside senate meet venue,https://timesofindia.indiatimes.com/city/surat/students-protest-against-vc-outside-senate-meet-venue/articleshow/68604643.cms,en,"SURAT: A group of students held protest outside the Veer Narmad South Gujarat University (VSNGU) senate hall on Wednesday and shouted slogans against vice chancellor Shivendra Gupta . The VNSGU senate meeting was held at the administrative building in which two-third members remained absent. Majority of the senators remained absent to register protest against the alleged dictatorial administration by the VC and his aides, sources at the university informed. The group of students started protest soon after the senate meeting began at 12 noon and continued till the senate meeting ended at 3.30 pm. The students initially shouted slogans on stairs of the administrative building and demanded to submit their memorandum. But the VNSGU officials refused to come out to accept the memorandum after which the students rushed to the senate hall pushing away the security. During the protest the students broke a portion of the door. The VNSGU officials called the police which tried to mediate a compromise between university management and agitating students. After discussion, students agreed for a peaceful protest and sat on dharna outside the senate hall with demand to submit memorandum. Police officials, who were trying to control the situation, were also surprised by the approach of the VNSGU officials who refused to come to accept the memorandum. “VNSGU officials refused to allow a number of senators to speak on important issues citing model code of conduct for election. But by organising senate and tabling budget for next year the university has openly violated the code of conduct,” said Bhavesh Rabari , a sanator. ",28 Mar 2019,2019-03-28 00:00:00
"I-T raids several ‘individuals’ in Karnataka, CM Kumaraswamy leads protest","I-T raids several ‘individuals’ in Karnataka, CM Kumaraswamy leads protest",https://timesofindia.indiatimes.com/india/i-t-raids-several-individuals-in-karnataka-cm-kumaraswamy-leads-protest/articleshow/68622701.cms,en,"BENGALURU: Income-tax raids on aides of top coalition leaders in Karnataka early Thursday brought Congress and JD(S) together once again. Karnataka chief minister HD Kumaraswamy led a joint protest against the central agency, calling the searches 'revenge politics' by the Modi government. The CM addressed Congress-JD(S) workers outside the I-T office here, following raids on aides of top leaders of both parties in the Old Mysuru region. Kumaraswamy singled out BR Balakrishnan, principal chief commissioner of I-T (Karnataka and Goa region), in his fusillade against the department. ""We are not against raids. But we protest selective raids conducted in Mysuru, Mandya, Hassan, Shivamogga and Kanakapura. Don't work as agents of the NDA government in its last hours,'' the CM said. The income tax department said no MP, MLA or minister had been covered in the ongoing searches in Karnataka. Though the department, till late Thursday evening, didn't identify individuals whose properties were searched, sources privy to the developments revealed some details. According to sources, 20 premises of eight individuals, including minor irrigation minister CS Puttaraju's relatives in Mandya and Mysuru were searched. ""Among those whose properties were raided include a senior JD(S) leader in Bengaluru, a business venture of a relative of former PM HD Deve Gowda in Shivamogga, offices of PWD in Hassan and taluk office in Kanakapura. The office of a Congress leader in Kanakapura too was raided,"" they said. Kumaraswamy, who had Congress leaders Siddaramaiah , G Parameshwara, DK Shivakumar, Dinesh Gundurao and JD(S) ministers by his side during his address to the workers of the two parties, took exception to raids on government offices in Hassan and Kanakapura. ""Raid the Hassan PWD engineer's house, not his office. Visit my office in Vidhana Soudha too. Income-tax officials think they are above reproach and descendants of Harishchandra. Everyone knows how a 'settlement' takes place after a raid,'' he alleged. After predicting on Wednesday that 300 CRPF personnel would arrive in Bengaluru to assist in the raids, a furious Kumaraswamy on Thursday said he, too, can unleash the Anti-Corruption Bureau on tax sleuths. Later, in a tweet, the chief minister accused the PM of misusing the income tax department to threaten Congress and JD(S) leaders during elections. ""This is revenge politics; we won't be cowed down by this,"" he said. ",28 Mar 2019,2019-03-28 00:00:00
Karnataka CM Kumaraswamy leads Congress-JD(S) protest against I-T department after statewide raids,Karnataka CM Kumaraswamy leads Congress-JD(S) protest against I-T department after statewide raids,https://timesofindia.indiatimes.com/india/karnataka-cm-kumaraswamy-leads-congress-jds-protest-against-i-t-department-after-statewide-raids/articleshow/68618683.cms,en,"BENGALURU: Karnataka chief minister H D Kumaraswamy Thursday led a protest by the Congress-JD(S) ruling alliance in front of the Income Tax department here in a furious response to a statewide pre-dawn I-T crackdown on his partymen and others. Raising slogans against Prime Minister Narendra Modi and waving party flags, the Congress and JD(S) activists gathered within hours after the I-T raids with the help of CRPF personnel at 15 to 20 places including Bengaluru, Mandya, Mysuru, Hassan and Shivamogga. Congress and JD(S) activists who tried to storm the Income Tax office were arrested and later released as the protest on the ever busy Queens Road resulted in chock-a-block with hundreds of vehicles stuck in the traffic jam. The ruling alliance was particularly angry as they alleged that the I-T raids were carried out on JD(S) leaders overseeing the elections of Kumaraswamy's son Nikhil Kumaraswamy in Mandya and nephew Prajwal Revanna in Hassan. Taking on the Modi government in the first such protest by the state chief minister against a central department in recent memory, Kumaraswamy lashed out at it for ""misusing"" the I-T department and other central agencies. Terming the Centre's behaviour as an ""assault"" on the federal system, he alleged that Modi has been misusing the constitutional bodies, which shows his ""dictatorial streak."" ""We are not opposed to raids. We are opposing it because it is restricted to a few political parties in the opposition. They want to threaten them,"" a visibly angry Kumaraswamy said. The crackdown came within a day after he claimed last night that the I-T raids had been planned from 5 am on Thursday and he would not be deterred and would protest against it like his West Bengal counterpart Mamata Banerjee . In an unprecedented showdown with the Modi government, Banerjee had sat on a dharna after the CBI tried to quiz Kolkata police commissioner Rajeev Kumar in connection with Saradha and Rose Valley Chit Fund scams. ""They are out to frighten us but the fact is the BJP is shaken and wants to win election by intimidating us. We are not the ones who get scared,"" the chief minister said. Strongly defending its action, the I-T department said its activities should not be politicised, personalised or trivialised. ""We request that the activities of the income tax department should not be politicised, personalised or trivialised. In particular, statements which sound like an incitement to physical violence issued by persons holding very responsible posts are deeply deplorable,"" it added. The searches were carried out on a wide range of professions and businesses including bureaucrats, breweries, MNCs, mining barons, diagnostic centres, trusts, educational institutions, medical colleges, real estate, fisheries, and film industry and including ""politically exposed persons,"" it said. The department also said in a release that no MP, MLA or minister had been covered in the searches and they were being carried out on the basis of credible information. ""A BJP leader sends list of people to Amit Shah, who eventually forwards it to Balakrishnan (principal chief commissioner of income tax department (Karnataka-Goa region) to carry out raids. Balakrishnan is acting as an agent of BJP. It seems that he wants a post-retirement position such as governor of some state,"" Kumaraswamy said. Kumaraswamy questioned BJP state chief B S Yeddyurappa as to whether he could win elections without money. He also said for the first time the I-T officials raided government offices too, such as PWD office in Hassan and Tahsildar office in Kanakapura. The coalition partners said the raids were on people, who were monitoring the electioneering of Nikhil Kumaraswamy and Prajwal Revanna from the Gowda clan, targeting state minor irrigation minister C S Puttaraju and his nephew Ashok, who is a district panchayat member in Mysuru. The raids were also carried out at the residences of PWD minister H D Revanna's close associates Narayana Reddy, Ashwath Gowda and Raya Gowda in Hassan, IT sources said. Revanna's son and former Prime Minister H D Deve Gowda's grandson Prajjwal is contesting from Hassan Lok Sabha seat. Nikhil Kumaraswamy and Prajwal Revanna are testing political waters for the first time under the tutelage of Kumaraswamy and PWD minister H D Revanna. Former chief minister and Congress Legislature Party leader Siddaramaiah questioned the timing of raids and said they could have been done a month before the election. ""But when the election dates were announced such action raises many eyebrows,"" he said. At Hassan, Revanna said, ""So long as I have the blessings of Sringeri Sharadamba and Shankaracharya, nothing will happen...Anybody conspiring against me or trying black magic will be destroyed. I am so well protected."" Yeddyurappa rubbished the charges, saying the Income Tax department was doing its duty and it should not be linked with politics. He wondered why the Congress and the JD(S) were giving it a political colour when it was against some bureaucrats, contractors and others and not the MPs, MLAs and ministers. According to the I-T department, the searches have resulted in collecting credible evidence on tax evasion. The searches on ""politically exposed persons"" have covered their entire range of the political spectrum, it said. The I-T department also said CRPF personnel being used for the searches had not been flown from outside the state and they were requisitioned from the state police following the normal protocol. In Video: Karnataka CM Kumaraswamy, Dy CM Parameshwara stage protest outside Income Tax office in Bengaluru ",28 Mar 2019,2019-03-28 00:00:00
"No RTE funds, school says will close down; parents protest","No RTE funds, school says will close down; parents protest",https://timesofindia.indiatimes.com/city/dehradun/no-rte-funds-school-says-will-close-down-parents-protest/articleshow/68604636.cms,en,"DEHRADUN: Parents of over 300 students studying in Doon Public Academy, a school on Sahastradhara Road, staged a protest against the school claiming that the administration is closing down the school despite the education department’s orders. The school has over 300 students, 54 of which are enrolled under the Right to Education (RTE) Act, meaning that their fee is paid by the government. However, as reported by TOI earlier, the school had announced this month that they will not induct students for the next session and asked parents to look for other schools since fund shortage has pushed the school on verge of closure. The school administration has said that they have not received funds under the RTE from the government for over two years. Following this, the education department issued a notice to the school asking them to continue for at least a year. The parents, however, alleged that the school has once again asked them to look for other options since the school will not be functioning after March. Arif Khan, president of National Association for Parents and Students’ Rights (NAPSR) told TOI that the school has given an ultimatum to the parents, laid off teachers and even started selling furniture. “This is in clear violation of the notice by the education department. First, the school declared that they will close down without even informing the students and now they are violating the notice. We have asked the district magistrate to file a complaint against the school,” he said. The officials of the education department, meanwhile, said that they have asked the school to make arrangements for the students to shift to other schools or continue for over a year. “We will look into the matter but we have asked the school to make arrangements for students in other school. Only then they can close down, else they should function for at least a year,” said Asha Rani Painyuli, chief education officer, Dehradun . There are over 95,000 students in various schools enrolled under the RTE but the education department hasn’t released funds of over Rs 200 crore for the past two years, forcing at least two schools to send ultimatum to students. ",28 Mar 2019,2019-03-28 00:00:00
"Delhi University, teachers spar over course change","Delhi University, teachers spar over course change",https://timesofindia.indiatimes.com/city/delhi/du-teachers-spar-over-course-change/articleshow/68605400.cms,en,"NEW DELHI: Following teachers’ opposition to the constitution of the course revision committee, Delhi University said on Wednesday that the revised undergraduate curriculum would be approved by various statutory bodies of DU and suggestions would be sought from experts at national and international levels. DU also announced that from the academic session 2019-20, all students joining undergraduate courses under Non-Collegiate Women Education Board (NCWEB) and School of Open Learning (SOL) would follow the revised curriculum based on Learning Outcome-based Curriculum Framework (LOCF). Teachers have objected, saying it was replacing the committee on courses, which is duly notified in the university statue. They also expressed concern over the selection of “three best teachers” by the head of each department as this, they claimed, would lead to bias. Also, no college teacher was made part of it, they pointed out. Calling the decision “thoughtless”, Delhi University Teachers’ Association ( DUTA ) said on Wednesday that it “has learned that the vice-chancellor has decided to abandon any credible academic application of mind and impose the framework (LOCF) that seems to be thoughtlessly derived from a controversial and widely criticised outcome-based model prevalent in the state-funded US universities”. It’s unfortunate that VC Yogesh Tyagi has not allowed UG course revisions proposed by several departments to be tabled in the academic council for over a year now, DUTA added. “It is disturbing to see that the notified schedule for LOCF is nothing short of a hurried and insincere exercise” in which DU expects the entire revision process to take place in three months, it added. However, the university claimed that this “landmark move” would benefit close to seven lakh undergraduate students from the 2019-20 session. The revision committee has developed a dashboard to facilitate the process, according to a statement issued by university registrar Tarun Das. The dashboard will enable teachers concerned to work collectively and share their inputs online, reducing considerably the need of frequent meetings, it stated. ",28 Mar 2019,2019-03-28 00:00:00
"Art for ‘voiceless’, an exhibition of protest","Art for ‘voiceless’, an exhibition of protest",https://timesofindia.indiatimes.com/city/chennai/art-for-voiceless-an-exhibition-of-protest/articleshow/68608284.cms,en,"CHENNAI: Rambha considered herself lucky when she married the man she loved. But he turned out to be abusive and one day poured kerosene over her before setting her on fire. She survived, but the transwoman was unable to get legal justice. “There is no succour for people like us. So I left Mumbai and came back to Chennai,” says Rambha. Her story is one of more than 100 handwritten testimonials to be displayed as part of ‘Ask them to Shut Up! because the voiceless need to speak!’, an art show by transexuals at British Council from March 29 to April 14. Organized by Sahodari Foundation founder Kalki Subramaniam, it will feature 25 artworks, including acrylic and watercolour paintings. “While the exhibition doesn’t have a specific theme it does have a larger context, which is resistance against judgements, transphobia , stereotyping, and discrimination,” says Kalki, an activist and artist who also conducts art workshops for members of the community. “The name of the exhibition is in itself a protest. We are asking people who discriminate against other people because of gender and sexual orientation to shut up so our voices can be heard,” she says. The highlight, which is part of the foundation’s Transhearts project, is The #MeToo Files. The large acrylic painting shows a transsexual, spitting fury and teeth gritting in rage, clapping. Around the painting are testimonials by transsexual and non-binary people who have endured violence and been shamed by homophobic and transphobic people. “They could be their friends, relatives, or members of the general public,” says Kalki, who with Sowndharya Gopi, collected these stories from people across Tamil Nadu , Kerala, Puducherry, Karnataka and West Bengal over the last year. “Each person made imprints of their hands in red on the handmade paper and then wrote their own story,” says Kalki. “In college, when I was using the hostel bathroom, a boy broke open the door and sexually harassed me. There were other people around but they just laughed at me. It happened when I was 21 and it haunted me for years. I lost my self-respect and was tormented,” says Kalki. The idea is also to help survivors heal themselves. “The participants wanted the world to know what happened to them and want to ensure it never happens to anyone ever again,” says Kalki. “Also, many of them hadn’t spoken about their traumatic experiences to anyone and it’s an outlet for their emotions...” ",28 Mar 2019,2019-03-28 00:00:00
Chandigarh: Private college teachers to intensify protest,Chandigarh: Private college teachers to intensify protest,https://timesofindia.indiatimes.com/city/chandigarh/private-college-teachers-to-intensify-protest/articleshow/68606307.cms,en,"CHANDIGARH: Teachers of private colleges of Chandigarh staged a protest on Wednesday and have decided to go on strike during university examinations and lead a march to the office of vice-president of India, as he is the chancellor of Panjab University , if their demands are not met. According to the teachers, certain benefits permissible under pay scale notification are being denied to them. This includes an increment under CAS, while moving from academic grade pay (AGP) Rs 6,000 to AGP Rs 7,000 and from AGP Rs 7,000 to AGP Rs 8,000. ""We have decided today that if our demands are not met, we will intensify our protest. We will go on strike during university examinations and would lead a mass deputation to the vice-president of India since he is the chancellor of the university. If our demands are not met before April 28, we will meet the chancellor here at the convocation of the university,"" said Dr Madhu Sharma, secretary, Chandigarh District Council, Punjab and Chandigarh College Teachers' Union (PCCTU). The protesting teachers met the education secretary Dr B L Sharma and he has given assurance to the teachers that their demands would be met. The demands include counting of past service according to UGC regulations issue and adoption/implementation of clarifications issued by MHRD with reference to UGC Pay Scales as it is the final authority in such matters. The teachers have pointed out that the increment that was due between January 2, 2006 and June 30, 2006 was denied. They also said revision of pay of part-time teachers to Rs 21,600 is being withheld. ""We believe that these issues are strongly supported by the notifications and clarifications issued by the competent authorities, UGC Regulations 2010 and the law of the land emerging out of the judgements in different cases,"" added Dr Madhu. ",28 Mar 2019,2019-03-28 00:00:00
Thousands of students march in Berlin in climate protest,Thousands of students march in Berlin in climate protest,https://timesofindia.indiatimes.com/home/environment/global-warming/thousands-of-students-march-in-berlin-in-climate-protest/articleshow/68629702.cms,en,,29 Mar 2019,2019-03-29 00:00:00
CM reaches out to SSC protesters,CM reaches out to SSC protesters,https://timesofindia.indiatimes.com/city/kolkata/cm-reaches-out-to-ssc-protesters/articleshow/68605656.cms,en,"Kolkata: Chief minister Mamata Banerjee on Wednesday reached out to 400-odd teacher candidates on fast for the last 27 days to tell them that her government was with them. All the candidates had qualified the School Service Commission ( SSC ) examinations held in 2013 and 2017, and are awaiting jobs in state-sponsored schools where teaching posts are lying vacant. The CM met the protesters on hunger strike in front of Press Club in the afternoon. “I have all sympathy for you. I can’t give you any specific assurance because the model code of conduct has come into force. I can only say we will do something for you by first week of June,” she said after going through a report from the education department that reached CMO two days back. While the protesters were in two minds, Banerjee said: “Have confidence in us. We can act if you want some concrete action. We have to take a one-time decision within the legal framework.” She instructed the education minister to induct five members from among the protesters in the five-member committee the government had set up to look into the issue. “The government committee will meet you from time to time. The committee will consist of five officers and five members from your side,” she said. These SSC passouts, desperate to get teaching jobs in government schools, took to hunger strike from February 28. “There has been no recruitment in schools since 2014. The education minister came to meet us earlier but didn’t address our problem,” said Sheikh Sirajuddin, who took SSC examination in 2017 whose results came out in 2018. The agitation in the heart of the city was gaining traction by the day. Opposition leaders and city luminaries had sympathised with the passouts’ cause. ",28 Mar 2019,2019-03-28 00:00:00
"Murmurs of protest in BJP as party weeds out veterans, ropes in young faces","Murmurs of protest in BJP as party weeds out veterans, ropes in young faces",https://timesofindia.indiatimes.com/elections/news/murmurs-of-protest-in-bjp-as-party-weeds-out-veterans-ropes-in-young-faces/articleshow/68589044.cms,en,"NEW DELHI: Ticket distribution blues hit BJP on Tuesday, as the party weeded out veterans and picked new and younger contestants for the Lok Sabha polls across states. While 85-year-old Kanpur MP and former party president Murli Manohar Joshi hit out by issuing a statement soon after he was asked to sit out for the coming round of polls, protests erupted in Patna and Bengaluru against the party’s decision on the declared candidates. Joshi’s curt statement on Tuesday was addressed to voters of Kanpur, saying he has been asked not to contest polls. It said, “Dear voters of Kanpur, Shri Ramlal, General Secretary (Org), Bharatiya Janata Party conveyed to me today that I should not contest the ensuing parliamentary election from Kanpur and elsewhere.” BJP leaders said the party took a “principled decision” that veterans should make way for younger leaders. The party has also denied tickets to other veterans like Shanta Kumar , B C Khanduri, Karia Munda, Kalraj Mishra, Bijoya Chakravarty , who are over 80 years of age. Reacting to Joshi’s name being struck out, party MP Subramanian Swamy called it an “upsetting trend”. The MP, who has been increasingly out of sync with the BJP leadership, said the seniors were being told in the last minute that they are being dropped. In Bengaluru, the candidature of 28-year-old Tejasvi Surya as the Bangalore South contestant set off protests. The BJP state unit had suggested the name of late K Ananth Kumar’s wife Tejaswini Kumar. While Tejaswini said later in the day that she will support the party’s decision, there were protests by a faction of the party. Tejaswini was confident about fighting the poll and had been preparing for it and had started a door-to-door campaign. She said the party decision came as a shock to her and all of her supporters but maintained that it is very important to show that BJP is a party with a difference. In Patna, law minister Ravi Shankar Prasad was accosted by protestors raising slogans for BJP Rajya Sabha MP R K Sinha, who was a contender for the ticket. They showed black flags to Prasad at Patna airport. Party sources played down the episode, saying it was led by somebody who had been expelled from the party. They also claimed that Sinha has promised to work for the party’s victory. Tension in another constituency was defused when Union minister Giriraj Singh reluctantly agreed to the party’s decision to contest from Begusarai seat in Bihar. Singh, MP from Nawada Lok Sabha seat, told a news channel,“It is a question of my self-respect. I had wanted to contest from Begusarai in 2014 but was asked to do so from Nawada instead. I followed the party’s orders and emerged victorious.” He also shared the footage on his official twitter handle. ",26 Mar 2019,2019-03-26 00:00:00
"Students ignore varsity’s call for meeting, continue stir","Students ignore varsity’s call for meeting, continue stir",https://timesofindia.indiatimes.com/city/puducherry/students-ignore-varsitys-call-for-meeting-continue-stir/articleshow/68588216.cms,en,"PUDUCHERRY: The joint action committee (Jac) of students’ unions, including the students’ council of Pondicherry University , continued their agitation for the second day on Tuesday demanding that the university administration revoke the fee hike for courses from next academic year. The Jac members picketed the administrative block of the university on Tuesday to protest the increase in fees despite several representations from the students’ unions. The administration invited the representatives of the students’ council for a meeting on Monday and Tuesday. However, the Jac members said they should also be invited for the meeting and not just the representatives of the students’ council. Meanwhile, students of the community college of the university in Mahe and the university's campus at Port Blair launched an indefinite strike from Monday, demanding that the university fulfil their demands. A statement from the university said academic activities have not been affected by the protests. The administration claimed that it invited the students’ representatives for a meeting to resolve their grievances. “However, despite the repeated appeals by the university authorities, the members of the students’ council did not come to meet university authorities to resolve issues if any,” the statement read. ",27 Mar 2019,2019-03-27 00:00:00
Sit-in protest as professor beats government engineering college student,Sit-in protest as professor beats government engineering college student,https://timesofindia.indiatimes.com/city/nagpur/sit-in-protest-as-prof-beats-govt-engg-college-student/articleshow/68594995.cms,en,"CHANDRAPUR: Hundreds of students of Chandrapur Government Engineering College staged a sit-in before the main gate of the college demanding strong action against professor Rajesh Peche, who allegedly thrashed and abused a final year student. Final year student of instrumentation stream, Ganesh Magar, was going to the library in college premises on Monday when Peche stopped him and asked where he was headed. Magar identified himself and told the professor that he was going to the library. The professor allegedly not only abused the student but also thrashed him for no reason. Magar and other students filed a complaint with principal Bhutada and also approached Ramnagar police station with a complaint. Cops have registered a case of non-cognizable offences in the case and advised the student to approach court. The irked students on Tuesday gathered at the college main gate and started staging demonstrations, demanding action against professor Peche. They staged a sit-in at the gate for over two hours and withdrew their agitation only after principal Bhutada came to the gate and assured to take action. The principal has assured to institute an inquiry committee, including student representatives, to investigate the matter and based on the committee report action will be taken against the professor. ",27 Mar 2019,2019-03-27 00:00:00
"Fed up with nuisance, woman residents lock down wine shop","Fed up with nuisance, woman residents lock down wine shop",https://timesofindia.indiatimes.com/city/aurangabad/women-down-shutter-of-wine-shop-in-protest/articleshow/68586881.cms,en,"AURANGABAD: Fed up with the harassment and inconvenience they were facing due to wine shop visitors, hundreds of women residents on Tuesday afternoon gathered in the Khadkeshwar area and downed shutter and locked up the shop. The women said that they were forced to take the step after their plea to address the issue fell on deaf ears. They had approached authorities as well as the people’s representatives. Many women said that they have been eve-teased by drunkards who would frequent the wine shop. The women, after locking down the Nandi Wine shop, staged a protest by refusing to return the keys to the lock. The police team that arrived at the spot had to struggle for over an hour to convince them for the keys, which they handed over after the assurance that the shop will not open again. Beautician Manisha Deshmukh, a resident of Khadkeshwar apartment, said, “Our several pleas with the authorities have fallen on deaf ears. Almost every day, drunkards fight and create a scene before our apartment, making it difficult for us to move in and out of our flats.” Another resident, Kirti Shinde, an independent corporator, blamed the divisional commissioner, district collector, commissioner of police and state excise department for turning a blind eye to their pleas. “Since the day the wine shop came up in the locality, the women residents have been vocally opposing it. There have been several written complaints from our end, but to no avail.” They also claimed that the police has been turning a blind eye to the situation, which gave several men the liberty to consume liquor by the roadside. Due to this, kiosks selling snacks and water bottles also cropped up in the area on a daily basis. The wine shop had come up about five to seven years ago. Since then, residents have been opposing its presence in the area. ",27 Mar 2019,2019-03-27 00:00:00
Supporters of Ranchi MP protest outside BJP office,Supporters of Ranchi MP protest outside BJP office,https://timesofindia.indiatimes.com/elections/lok-sabha-elections-2019/jharkhand/news/supporters-of-ranchi-mp-protest-outside-bjp-office/articleshow/68569736.cms,en,"RANCHI: A day after BJP high command announced candidates for the 10 parliamentary seats in Jharkhand but withheld names for Ranchi, Chatra and Koderma constituencies, supporters of outgoing Ranchi MP Ram Tahal Choudhary staged protests outside the state BJP headquarters here, condemning the saffron party’s ‘attitude’ towards the veteran leader. Choudhary, too, claimed that the party will have to face collateral damages in the upcoming Lok Sabha polls in Jharkhand if his candidature is ignored. However, he wasn’t present during the protest outside the party office. On Saturday, BJP’s high command announced its candidates for 10 of the 13 Lok Sabha constituencies it is contesting in Jharkhand. While the party retained most of the sitting MPs, it replaced Karia Munda, an eight-time MP from Khunti, by much younger partyman and former chief minister Arjun Munda. Out of total 14 Lok Sabha seats, BJP has given Giridih constituency to its ally Ajsu-P. Party sources reasoned age factor behind benching of Karia and said that an attempt is being made to replace leaders who are beyond 75 years. At the same time BJP leaders here added that none is aware about the fate of Ram Tahal’s candidature as the ball is in central leadership’s court now. BJP is likely to announce candidates for remaining three seats on March 25. Ram Tahal Choudhary (77) won the Ranchi parliamentary seat five times since 1991. He refused to accept the age bar. “What has age got to do with elections? I have been active since the last 50 years. Even at this age, I move around within and outside my constituency and attend Parliament regularly,” Choudhary told TOI over phone. “Ranchi is my home bastion and I can assure victory for BJP if it gives me a ticket. I am still sure of getting the ticket. The delay in announcing my name as a nominee for the Ranchi seat is baffling to me as well as my supporters,” he added. Asked if he will still fight even if the party doesn’t give him ticket, he said, “That’s a hypothetical question. I haven’t thought about it. I will take appropriate decision after consulting with my supporters.” ",26 Mar 2019,2019-03-26 00:00:00
"MDMK Erode candidate loses cool, protest outside collector chamber","MDMK Erode candidate loses cool, protest outside collector chamber",https://timesofindia.indiatimes.com/city/erode/mdmk-erode-candidate-loses-cool-protest-outside-collector-chamber/articleshow/68569774.cms,en,"ERODE: Marumalarchi Dravida Munnetra Kazhagam ( MDMK ) Erode constituency candidate A Ganesamurthy lost his cool on Monday when he came to the collectorate to file nomination papers and protested outside the collector chamber, saying officials were keeping him waiting and not inviting him to file papers. He, however, tendered an apology to the collector later. He said election officials had earlier asked him to file his papers between 1pm and 1.30 pm. “So, I reached the collectorate at 12.30pm.” When officials did not invite him to file papers until 1.30pm, Ganesamurthy sat in front of the collector chamber in protest against election officials. Collector C Kathiravan then came outside and invited Ganesamurthy to file his papers, which the latter did. The collector later clarified that no one was given prior appointment. “Preference is given to first comers.” Talking to the media, Ganesamurthy said he filed nomination papers as Secular Progressive Alliance candidate. “I will contest on DMK’s ‘rising sun’ symbol.” When asked about his MDMK treasurer post, Ganesamurthy said, “As of now, I am just the candidate for Erode constituency.” ",26 Mar 2019,2019-03-26 00:00:00
"Drain constructed with ‘Ram’ bricks in UP, locals rise in protest","Drain constructed with ‘Ram’ bricks in UP, locals rise in protest",https://timesofindia.indiatimes.com/city/kanpur/ram-bricks-used-in-drain-construction-fir-lodged/articleshow/68569247.cms,en,"JHANSI: Residents in Jhansi’s Tilaniya Bazar on Monday held a protest after finding that ‘Ram’ was inscribed on bricks being used for constructing a drain in the locality. The protest was joined by Hindu outfits, who even lodged an FIR against the contractor handling the work. Reports said that on Sunday night, a few people found that ‘Ram’ was inscribed on the bricks being used in constructing the drain. Associating it with their religious sentiments, they objected to the construction. On Monday morning, the protest gained momentum after members of Vishwa Hindu Parishad (VHP) approached senior authorities of police and Nagar Nigam and demanded immediate stopping of the drain’s work. Realizing the seriousness of the matter, senior Nagar Nigam officials rushed to the spot and ordered removal of the objectionable bricks from the drain. “We along with Bajrang Dal members met district magistrate Shiv Sahay Awasthi and lodged a protest in this matter. He assured us that all such bricks will be removed and action will be taken against the contractor. This incident has hurt Hindu sentiments and we will ensure that strict action is taken against those responsible,” said Anchal Arjariya, general secretary of VHP’s Jhansi unit. Later, acting on a complaint moved by Arjariya, Kotwali police registered an FIR against ‘unknown contractor’ under Section 295 (injuring or defiling place of worship with intent to insult the religion of any class) of IPC. “We have lodged a case against ‘unknown contractor’ on a complaint moved by Anchal Arjariya, general secretary of VHP’s Jhansi unit. The matter is being investigated,” SO Kotwali Sanjay Singh told TOI on Monday. Jhansi Nagar Nigan executive engineer B J Gupta said, “It is gross negligence on the part of contractor and junior engineer concerned, and both have been issued warning. We took immediate corrective action and ordered removal of all such bricks from the drain.” ",26 Mar 2019,2019-03-26 00:00:00
Mining dependents in Karnataka protest job losses,Mining dependents in Karnataka protest job losses,https://timesofindia.indiatimes.com/city/bengaluru/mining-dependents-in-karnataka-protest-job-losses/articleshow/68580224.cms,en,"BENGALURU: Around 6,000 mining dependents from Bellary and Chitradurga districts, as well as surrounding mining belts, protested in Bengaluru on Tuesday against the bad condition of the mining industry in Karnataka and appealed to the government to save their livelihoods. The mining ban in the state has resulted in large-scale job losses, said members of Karnataka Gani Avalambithara Vedike (KGAV) who gathered at the Freedom Park here. ""Their livelihood became highly uncertain even after the Supreme Court permitted mining operations to start, as production cap, e-auction and lots of other restrictions lowered the mining capacity that has led to stagnation in the iron ore industry,"" said KGAV spokesperson Rajakumar S. ""Lakhs of lives are hanging in uncertainty due to the discriminatory policies prevalent only in the Karnataka mining sector. This will not be found anywhere else across the globe,"" he added. According to the association, the production and dispatch from the leases are never fixed and fluctuate according to the purchasing pattern of the steel industry. While buyers of iron ore are allowed to buy freely from outside Karnataka, sellers are not allowed to sell freely resulting in huge pile-up of inventory due to lack of sale, they added. Besides, there is also loss of contribution to the District Mineral Foundation (DMF) when ore from areas outside the state is bought by Karnataka buyers. In his appeal to the government, Rajakumar S said: ""We urge the government to ensure our survival by allowing free trade, giving preference to local iron ore over imports, and ensuring regular business for truckers and lakhs of other mining dependents."" After the protest rally, a delegation of 15 members met the authorities to hand over a memorandum of appeal. ",26 Mar 2019,2019-03-26 00:00:00
