data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5018857,356,IND47967,47967,"12 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)",,5,,,0,50,"Southern Asia",India,Kerala,Wayanad,Mananthavady,Mananthavady,11.8032,76.0045,2,"Times of India",National,"On 12 Mar, in Mananthavady area (Wayanad, Kerala), residents staged a blockade at the Panamaram-Mananthavady road demanding protection from wild animal attacks and compensation for family of a slain victim of an elephant attack. [size=no report]",0,1552995118,IND
5018858,356,IND47974,47974,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Tamil Nadu",Erode,Erode,Erode,11.3428,77.7274,2,"Times of India",National,"On 12 Mar, in Erode tehsil (Erode, TN), residents of Athikkadu near Chennimalai erected tombstones and performed a special puja to protest against the Bharat Petroleum Corporation Limited's (BPCL) Irugur-Devangonthi petroleum and petroleum product pipeline project. Functionaries of various parties also participated. [size=no report]",0,1552995118,IND
5018859,356,IND47975,47975,"12 March 2019",2019,1,Riots,"Mob violence","Rioters (India)",,5,"Civilians (India)",,7,57,"Southern Asia",India,"Tamil Nadu",Tiruppur,Tiruppur,Tiruppur,11.1154,77.3545,2,"Times of India",National,"On 12 Mar, in Tiruppur district (TN), unidentified rioters pelted stones at a TN State Transportation Corporation bus, injuring the driver and two passengers and damaging the bus. Police alleged that this might be done by rioters in an inebriated condition. [size=no report]",0,1552995118,IND
5018860,356,IND47977,47977,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJYM: Bharatiya Janata Yuva Morcha",6,,,0,60,"Southern Asia",India,Chhattisgarh,Raipur,Raipur,Raipur,21.2333,81.6333,1,"Pioneer (India)",National,"On 12 March, Bhartiya Janata Party Yuva Morcha (BJYM) staged a protest and burnt the effigy of Congress president Rahul Gandhi in Paipur city (Chhattisgarh) for him referring to ""terrorist"" Masood Azhar as ""Ji"". [size=no report]",0,1552995118,IND
5018861,356,IND47978,47978,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Maharashtra,"Mumbai City","Mumbai City","Mumbai-Azad Maidan",18.9388,72.8321,1,"Hindustan Times",National,"On 12 March, postgraduate (PG) medical aspirants took out a protest march from Azad Maidan in Mumbai city, against the state's decision to implement the 16% reservation for Marathas under the socially and educationally backward castes (SEBC) category in education. [size=no report]",0,1552995118,IND
5018862,356,IND47980,47980,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Odisha,Deogarh,Deogarh,Deogarh,21.5376,84.7337,1,"India Blooms News Service",National,"On 12 March, as many as 68 college students, including 24 girls, staged a protest at a private college in the tribal-dominated Deogarh (Odisha) against the CCTV cameras installed inside the examination hall. [size=68]",0,1552995118,IND
5018869,356,IND47988,47988,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","DF: Dogra Front; Shiv Sena",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Jammu,Jammu,32.7357,74.8691,1,"State Times (India)",Subnational,"On 12 Mar, DF and Shiv Sena activists staged a protest in Jammu city (J&K) against Rahul Gandhi using the honorific 'Ji' for JeM Chief Masood Azhar. [size=no report]",0,1552995118,IND
5018870,356,IND47989,47989,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Jammu,Bishnah,Bishnah,32.6106,74.8556,2,Northlines,Subnational,"On 12 Mar, members of the All Jammu Kashmir Panchayat Conference staged a protest in the Bishnah tehsil area (Jammu, J&K), demanding that the Deputy Commissioner Reasi tender a public apology and be transferred of the alleged verbal abuse of a sarpanch. [size=no report]",0,1552995118,IND
5018871,356,IND47990,47990,"12 March 2019",2019,2,Protests,"Excessive force against protesters","Protesters (India)",,6,"Military Forces of India (2014-)",,1,16,"Southern Asia",India,"Jammu and Kashmir",Baramulla,Pattan,"Tantray Pora",34.1832,74.5508,1,"Pakistan Press International",Regional,"As reported on 12 Mar, military forces fired bullets, along with tear gas and pellets, at protesters during a CASO at Tantray Pora village (Baramulla, J&K). Several protesters were hospitalised. [size=no report]",0,1552995118,IND
5018872,356,IND47991,47991,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Srinagar,"Srinagar North",Srinagar,34.0857,74.8056,1,"Early Times (India)",National,"On 12 Mar, locals from Karnah tehsil staged a protest at the Press Enclave in Srinagar city (J&K), demanding the construction of a tunnel at Sadhna Top. [size=no report]",0,1552995118,IND
5018873,356,IND47992,47992,"12 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Jammu and Kashmir",Poonch,Mendhar,"Pathana Tir",33.6591,74.1846,1,"Early Times (India)",Subnational,"On 12 Mar, local residents staged a shutdown and protest at Pathana Tir village (Poonch, J&K) against the J&K administration and the local MLA over a failure to upgrade the local school to service older students. [size=no report]",0,1552995118,IND
5076013,356,IND47993,47993,"12 March 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","NSCN-IM: National Socialist Council of Nagaland-Isak Muivah",,2,"Civilians (India)",,7,27,"Southern Asia",India,Manipur,Chandel,Chandel,"New Wangparal",24.3916,94.0217,1,"Imphal Free Press",Subnational,"On March 12, a woman was abducted by NSCN IM cadres from New Wangparel Village (Chandel, Manipur). She was rescued by security forces on March 13.",0,1553639132,IND
5018917,356,IND47950,47950,"11 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","Labour Group (India)",7,57,"Southern Asia",India,Tripura,"West Tripura",Agartala,Agartala,23.833,91.2864,1,"Tripura Infoway",Subnational,"On March 11, a BJP member and his supporters assaulted a businessman in Agartala city (West Tripura, Tripura). The businessman, from another state, was called an outsider by the attackers. [size=a few]",0,1552995118,IND
5018918,356,IND47958,47958,"11 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","BJP: Bharatiya Janata Party",5,"Civilians (India)","TMC: Trinamool Congress Party",7,57,"Southern Asia",India,"West Bengal",Burdwan,Kalna,Kalna,23.2194,88.3629,1,"Telegraph (India)",National,"On March 11, a Trinamul worker was beaten up by some suspected BJP supporters in Sashpur village in Kulna area (East Burdwan, West Bengal). The victim was writing wall graffiti when he was attacked. [size=some]",0,1552995118,IND
5018919,356,IND47945,47945,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CITU: Centre of Indian Trade Unions; Labour Group (India)",6,,,0,60,"Southern Asia",India,Tripura,"West Tripura",Agartala,Agartala,23.833,91.2864,1,"Tripura Infoway",Subnational,"On March 11, members of the CRU and CITU held a protest in Agartala city (West Tripura, Tripura), against the termination of five employees under Glenmark company. [size=about 20/picture]",0,1552995118,IND
5018920,356,IND47946,47946,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"Southern Asia",India,Assam,"Kamrup Metropolitan",Guwahati,Guwahati,26.1892,91.7722,1,"Telegraph (India)",National,"On March 11, members of the CPM took out a protest rally in Guwahati city (Kamrup Metropolitan, Assam), demanding a CBI probe into alleged irregularities in implementation of water supply schemes. [size=no report]",0,1552995118,IND
5018921,356,IND47947,47947,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"Southern Asia",India,Assam,Darrang,Mangaldai,Mangaldai,26.4457,92.0323,1,"Sentinel (India)",Subnational,"On March 11, members of the Assam Medical Service Association (AMSA) staged a protest meeting in the premises of Mangaldai Civil Hospital in the city (Darrang, Assam), in protest against an assault by a group of men against doctors and staff on duty, on March 9. [size=no report]",0,1552995118,IND
5018922,356,IND47948,47948,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"West Bengal","North 24 Parganas",Barrackpore,Titagarh,22.738,88.3742,1,"Telegraph (India)",National,"On March 11, some temporary employees of the municipality held a protest outside the civic office in Titagarh city (North 24 Parganas, West Bengal), demanding a hike in their salaries and provident funds. [size=some]",0,1552995118,IND
5018923,356,IND47949,47949,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"West Bengal","North 24 Parganas",Barrackpore,Kamarhati,22.6711,88.3747,1,"Telegraph (India)",National,"On March 11, some temporary cleaning staff of the municipality held a protest in Kamaharti city (North 24 Parganas, West Bengal), demanding a hike in their salaries and provident funds. [size=some]",0,1552995118,IND
5018924,356,IND47954,47954,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","SUCI(C): Socialist Unity Centre of India (Communist)",6,,,0,60,"Southern Asia",India,Tripura,"West Tripura",Agartala,Agartala,23.833,91.2864,1,"Tripura Infoway",Subnational,"On March 11, members of the Socialist Unity Centre of India (Communist) staged a protest in front of the Education Department in Agartala city (West Tripura, Tripura), demanding withdrawal of No Detention Policy (children should not be failed and detained up to Class 8). [size=about 10/picture]",0,1552995118,IND
5018925,356,IND47957,47957,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Teachers (India)",6,,,0,60,"Southern Asia",India,Tripura,"West Tripura",Agartala,Agartala,23.833,91.2864,1,"Tripura Infoway",Subnational,"On March 11, unemployed teachers who passed the Tripura Teacher Eligibility Test (TET) staged a protest in front of the Education Department in Agartala city (West Tripura, Tripura), against the lack of jobs and pending recruitments. [size=about 20/picture]",0,1552995118,IND
5018927,356,IND47952,47952,"11 March 2019",2019,1,Protests,"Protest with intervention","Protesters (India)",,6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,"West Bengal",Birbhum,Suri,Suri,23.908,87.5277,2,"United News of India",National,"On March 11, local people staged a protest and blocked the highway in Suri city area (Birbhum, West Bengal), after three people were killed and eight others injured in an accident involving four vehicles. The police intervened. [size=no report]",0,1552995118,IND
5018929,356,IND47955,47955,"11 March 2019",2019,1,Riots,"Mob violence","Rioters (India)",,5,"Civilians (India)","Meitei Ethnic Group (India); Hindu Group (India)",7,57,"Southern Asia",India,Manipur,"Imphal West",Imphal,Imphal,24.7908,93.9302,1,"Sangai Express",Subnational,"On March 11, unidentified men vandalized a temple of Atingkok Maru Sidaba located at Thangmeiband area in Imphal city (Imphal West, Manipur). The temple is from the Sanamahism, the main religion from the Meitei ethnic group. [size=no report]",0,1552995118,IND
5018930,356,IND47956,47956,"11 March 2019",2019,1,Riots,"Mob violence","Rioters (India)",,5,"Rioters (India)",,5,55,"Southern Asia",India,"West Bengal","North 24 Parganas",Barasat,Pathra,22.6984,88.5432,1,"Telegraph (India)",National,"On March 11, five people were injured in a clash between two groups in Pathra village in Sashan area (North 24 Parganas, West Bengal), over the possession of a plot of land. Bombs were hurled during the fight. [size=at least 5]",0,1552995118,IND
5018932,356,IND47960,47960,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Assam,Cachar,Kalain,Gumra,24.9965,92.4415,1,Time8,Subnational,"On March 11, locals staged a protest and gheraoed the police station in Gumara village (Cachar, Assam), after a mob attacked a group of persons including three children and women in Jalalpur village, over suspicion of being illegal Bangladeshis. Locals demanded the arrest of the attackers. [size=no report]",0,1552995118,IND
5018941,356,IND47895,47895,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AAP: Aam Aadmi Party",6,,,0,60,"Southern Asia",India,"NCT of Delhi","New Delhi",,"Delhi-New Delhi",28.6357,77.2244,1,"Times of India; Hindustan Times (India)","National; National","On 11 March, over 200 AAP members demonstrated outside the Congress office in New Delhi (NCT of Delhi) accusing the INC of silence on the issue of statehood. [size=over 200]",0,1552995118,IND
5018942,356,IND47899,47899,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AAP: Aam Aadmi Party",6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 11 March, AAP members demonstrated at Khandwala circle in Amritsar city (Punjab) to oppose the high electricity rate in the state. The demonstrators shouted slogans against the state government and the power company. [size=no report]",0,1552995118,IND
5018943,356,IND47935,47935,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AAP: Aam Aadmi Party",6,,,0,60,"Southern Asia",India,Punjab,"Tarn Taran","Tarn Taran","Tarn Taran",31.4519,74.9277,1,"Chandigarh Tribune",Subnational,"On 11 March, AAP members demonstrated in Tarn Taran town (Punjab) to oppose the high electricity rate in the state. The demonstrators shouted slogans against the state government and the power company. [size=no report]",0,1552995118,IND
5018944,356,IND47902,47902,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","AAP: Aam Aadmi Party; Labour Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 11 March, AAP workers, owners of vends and shops shouted slogans and demonstrated outside the District Courts Complex in Bathinda city (Punjab) to oppose the previous days' anti-encroachment drive. [size=no report]",0,1552995118,IND
5018945,356,IND47904,47904,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Lehra,30.7072,75.849,1,"Chandigarh Tribune",Subnational,"On 11 March, BKU affiliated farmers began an indefinite demonstration in front of a bank in Lehra village (Ludhiana, Punjab) to demand the return of blank cheques that were taken as collateral. [size=no report]",0,1552995118,IND
5018946,356,IND47908,47908,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Patiala,Nabha,Nabha,30.3757,76.1529,1,"Hindustan Times (India)",National,"On 11 March, members of the BKU raised slogans against the central government outside the Nabha administrative complex in Nabha city (Patiala, Punjab). The demonstrators demanded a crop insurance scheme that favours farmers. [size=no report]",0,1552995118,IND
5018947,356,IND47911,47911,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Moonak,Moonak,29.8252,75.8905,1,"Chandigarh Tribune",Subnational,"On 11 March, BKU affiliated farmers began an indefinite demonstration in front of a bank in Moonak town (Sangrur, Punjab) to demand the return of blank cheques that were taken as collateral. [size=no report]",0,1552995118,IND
5018948,356,IND47912,47912,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Sangrur,Longowal,30.1956,75.6792,1,"Chandigarh Tribune",Subnational,"On 11 March, BKU affiliated farmers began an indefinite demonstration in front of a bank in Longowal town (Sangrur, Punjab) to demand the return of blank cheques that were taken as collateral. [size=no report]",0,1552995118,IND
5018949,356,IND47914,47914,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Sunam,Dirba,30.0722,75.9961,1,"Chandigarh Tribune",Subnational,"On 11 March, BKU affiliated farmers began an indefinite demonstration in front of a bank in Dirba town (Sangrur, Punjab) to demand the return of blank cheques that were taken as collateral. [size=no report]",0,1552995118,IND
5018950,356,IND47934,47934,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BKU: Bharatiya Kisan Union; Farmers (India)",6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Sunam,Sunam,30.1288,75.7994,1,"Chandigarh Tribune",Subnational,"On 11 March, BKU affiliated farmers began an indefinite demonstration in front of a bank in Sunam city (Sangrur, Punjab) to demand the return of blank cheques that were taken as collateral. [size=no report]",0,1552995118,IND
5018951,356,IND47907,47907,"11 March 2019",2019,2,"Violence against civilians",Attack,"Unidentified Armed Group (India)","Government of India (2014-)",3,"Civilians (India)",,7,37,"Southern Asia",India,Punjab,Patiala,Nabha,Nabha,30.3757,76.1529,1,"Hindustan Times (India)",National,"Between 5 March and 11 March, the husband of a Congress councillor was threatened and assaulted by the Nabha municipal council president in Nabha city (Patiala, Punjab). This after he raised questions about a promised construction project on social media. [size=no report]",0,1552995118,IND
5018952,356,IND47906,47906,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,"Chandigarh Tribune",Subnational,"On 11 March, approximately 50 Ola bike-taxi drivers demonstrated in Ludhiana city (Punjab) to oppose the increase in the company's share of the fare charged to customers. [size=50]",0,1552995118,IND
5018953,356,IND47909,47909,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune",Subnational,"On 11 March, mid-day meal cooks affiliated with the Democratic Mid-day Meal Cook blocked the Patiala-Nabha road in Patiala city (Punjab) to demand an increase in their salary. [size=no report]",0,1552995118,IND
5018954,356,IND47910,47910,"11 March 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Labour Group (India)",6,"Police Forces of India (2014-)",,1,16,"Southern Asia",India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,"Chandigarh Tribune",Subnational,"On 11 March, hundreds of Class IV employees at the Government Rajindra Hospital held black flags, raised slogans and took out a demonstration march towards the CM house in Patiala city (Punjab) to demand regularisation of their service. The police stopped the demonstrators and they held a dharna at the Budha Dal Public School. [size=hundreds]",0,1552995118,IND
5018955,356,IND47936,47936,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Uttar Pradesh",Mathura,Mathura,Mathura,27.5035,77.6721,1,"Times of India",National,"On 11 March, the e-rickshaw union demonstrated at Purani Sabzi Mandi chowk in Mathura city (Uttar Pradesh) after a ban on the entry of rickshaws was made. [size=no report]",0,1552995118,IND
5018956,356,IND47900,47900,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Lawyers (India)",6,,,0,60,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 11 March, lawyers demonstrated at the district courts in Amritsar city (Punjab) to oppose a FIR registered against one of their colleagues. [size=no report]",0,1552995118,IND
5018957,356,IND47903,47903,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Lawyers (India)",6,,,0,60,"Southern Asia",India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,"Chandigarh Tribune",Subnational,"On 11 March, a large number of lawyers held a demonstration march from the District Courts Complex in Bathinda city (Punjab) and shouted slogans to demand compensation and a designated place for those who were affected by the anti-encroachment drive. [size=large number]",0,1552995118,IND
5018958,356,IND47901,47901,"11 March 2019",2019,1,Protests,"Protest with intervention","Protesters (India)","Students (India)",6,"Rioters (India)","Students (India)",5,56,"Southern Asia",India,Punjab,Amritsar,Amritsar,Amritsar,31.6344,74.8728,1,"Chandigarh Tribune",Subnational,"On 11 March, Guru Nanak Dev University students demonstrated on campus in Amritsar city (Punjab) to demand that they be shown their answer sheets after failing to get a pass mark. Some demonstrators were allegedly manhandled by other students. [size=no report]",0,1552995118,IND
5018959,356,IND47905,47905,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,"Chandigarh Tribune; Hindustan Times (India)","Subnational; National","On 11 March, 20 students of Bajaj College in Ludhiana city (Punjab) formed a human chain to demonstrate against rape and demand a safe society. [size=20]",0,1552995118,IND
5018960,356,IND47894,47894,"11 March 2019",2019,1,Riots,"Violent demonstration","Rioters (India)","Teachers (India)",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,"NCT of Delhi","New Delhi",,"Delhi-New Delhi",28.6357,77.2244,1,"Times of India",National,"On 11 March, guest teachers of Delhi government schools who have been engaged in an ongoing demonstration, demonstrated outside the BJP office in New Delhi (NCT of Delhi) to demand the implementation of the 60-year-old policy. Demonstrators were detained by police and there were reports of minor scuffles during the process. [size=no report]",0,1552995118,IND
5018961,356,IND47893,47893,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Tibetan Ethnic Group (India)",6,,,0,60,"Southern Asia",India,"NCT of Delhi","New Delhi",,"Delhi-New Delhi",28.6357,77.2244,1,"Pioneer (India)",National,"On 11 March, Tibetans held a demonstration march from Khan Market to the office of the United Nations in New Delhi (NCT of Delhi) for the second consecutive day to demand freedom from China. [size=no report]",0,1552995118,IND
5018962,356,IND47889,47889,"11 March 2019",2019,1,Riots,"Mob violence","Rioters (India)","Vigilante Group (India)",5,"Police Forces of India (2014-)",,1,15,"Southern Asia",India,Haryana,Rewari,Bawal,Bawal,28.0989,76.5902,1,"Chandigarh Tribune",Subnational,"On 11 March, a drunk policeman clashed with residents of Dholia Chowk locality in Bawal city (Rewari, Haryana). The group of residents assaulted him and later handed him over to police after he assaulted a man. [size=no report]",0,1552995118,IND
5018964,356,IND47890,47890,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,"Himachal Pradesh",Shimla,Shimla,Shimla,31.1044,77.1666,1,"Asian News International",Regional,"On 11 March, parents demonstrated outside the Deputy Commissioner's office in Shimla city (Himachal Pradesh) to demand that the state government regulate the fees for private schools. [size=no report]",0,1552995118,IND
5018965,356,IND47913,47913,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"Southern Asia",India,Punjab,Sangrur,Sangrur,Sangrur,30.245,75.8448,1,"Chandigarh Tribune",Subnational,"On 11 March, relatives of a man who committed suicide after being beaten with a broom, demonstrated in Sangrur city (Punjab) to demand the arrest of the accused who had assaulted their relative. [size=no report]",0,1552995118,IND
5018968,356,IND47930,47930,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,3,"Hans India",Subnational,"On 11 Mar, in Telangana state, the Bharatiya Janata Party (BJP), under the leadership of senior BJP leader Rakesh Jaiswal along with local leaders, burnt an effigy of Vijayashanti at Gowliguda to denounce her outburst against the Prime Minister, comparing the PM with 'terrorists'. [size=no report]",0,1552995118,IND
5018969,356,IND47932,47932,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Dalit Caste Group (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Cuddalore,Panruti,Panruti,11.7766,79.5527,2,"The Hindu",National,"On 11 Mar, in Panruti area (Cuddalore, TN), relatives of a Dalit who committed suicide two days ago blocked the Panruti-Pudhupettai Road alleging the deceased relative was murdered and demanding the arrest of culprits involved in his death. [size=no report]",0,1552995118,IND
5018970,356,IND47917,47917,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Andhra Pradesh",Krishna,Machilipatnam,Machilipatnam,16.1874,81.1388,2,"The Hindu",National,"On 11 Mar, in Krishna district (AP), the AP Koulu Rythu Sangham (APKRS) and farmers affected by fake seeds demanded the release of Rs. 33 crore bonus guaranteed by the State government for maize farmers. Farmers from across the district have turned up to stage a protest but they were asked by the Collector not to continue. [size=hundreds]",0,1552995118,IND
5018971,356,IND47921,47921,"11 March 2019",2019,2,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,Kerala,Kozhikode,Kozhikode,Kozhikode,11.248,75.7804,2,"Times of India",National,"Assumed on 11 Mar, near Kozhikode (Kozhikode, Kerala), farmers staged a protest and token strike in front of the Koorachundu village office against the apathy of village officers in the collection of tax. [size=no report]",0,1552995118,IND
5018972,356,IND47929,47929,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Salem,Salem,Salem,11.6511,78.1586,1,"The Hindu",National,"On 11 Mar, in Salem (Salem, TN), the TN Vivasayigal Sangam members and farmers staged a protest in front of the Collectorate demanding an agricultural university in Salem, compensation for farmers, and agricultural facilities, among others. [size=100]",0,1552995118,IND
5018973,356,IND47933,47933,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Tiruchirappalli,Musiri,Musiri,10.953,78.4443,1,"Times of India",National,"On 11 Mar, in Musiri (Tiruchirappalli, TN), farmers from TN Vivasayigal Sangam staged a protest demanding the state government to announce the district as drought affected and to implement various long-pending schemes to supply drinking water to thousands of residents in 293 village panchayats from three unions in the district. [size=no report]",0,1552995118,IND
5018974,356,IND47923,47923,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress; Government of India (2014-)",6,,,0,60,"Southern Asia",India,Kerala,Thiruvananthapuram,Thiruvananthapuram,Thiruvananthapuram,8.4855,76.9492,1,"The Hindu",National,"On 11 Mar, in Thiruvananthapuram (Thiruvananthapuram, Kerala), the Gandhi Darshan Yuvajana Samithi staged a day-long fast in front of the Secretariat in protest against violent politics and political murders. A Congress leader and MP also attended the event. [size=no report]",0,1552995118,IND
5018975,356,IND47918,47918,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Goa,"South Goa",Madgaon,Margao,15.275,73.9578,1,"National Herald (India); Times of India",National,"On 11 Mar, in Margao in Madgaon tehsil (South Goa, Goa), daily wage workers of the Margao Municipal Council staged a sit-in protest in front of the municipal building over the delay in reimbursement of the excess amount of provident fund deducted from their wages. [size=no report]",0,1552995118,IND
5018976,356,IND47926,47926,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,"Tamil Nadu",Erode,Erode,Erode,11.3428,77.7274,2,"The Hindu",National,"On 11 Mar, in Erode area (Erode, TN), drivers of commercial vehicles staged a protest at the Karapallam check post at Hasanur on the Dindigul-Mysuru National Highway 948 demanding that vehicles be allowed from 4AM on Dhimbam Ghat Road. Police officials were present but there was no report of physical contact. [size=no report]",0,1552995118,IND
5018977,356,IND47931,47931,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); AIDSO: All India Democratic Students Organisation",6,,,0,60,"Southern Asia",India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,3,"Times of India",National,"On 11 Mar, within the state of Telangana, polytechnic students and members of AIDSO gheraoed (laid siege to) the State Board of Technical Education & Training office demanding exams for 21,000 students who were detained over lack of attendance caused by errors in recording of attendance by biometric machines. [size=500]",0,1552995118,IND
5018978,356,IND47924,47924,"11 March 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India); Unidentified Caste Group (India)",6,,,0,60,"Southern Asia",India,Puducherry,Puducherry,Puducherry,Puducherry,11.9338,79.8297,1,"The Hindu",National,"On 11 Mar, in Puducherry (TN), students of the Government Law College staged a protest in front of the Legislative Assembly demanding action against upper caste Hindus for assaulting them and accusing the government for not arresting the culprits despite registration of a case. Police were present but there was no report of physical contact. [size=no report]",0,1552995118,IND
